Participant,Age,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,Condition,RestrictorType,RestrictorPosition,MENRestr,MAXRestr,MENRestrType,MAXRestrType,Context,ContextRT,LOOK_SEEM,CompRT,has_comp
32,28,4,70,fill,1150.4,1138.8,691.1,815,615.5,I ate at,the poshest,restaurant,"in Helsinki,",so I really enjoyed it.,0,FILL,FILL,FILL,in Helsinki,in Finland,country,city,"I'm just back from a short vacation in Finland. I'm really pleased! Apparently,",4517.9,NA,NA,NQ
32,28,5,119,fill,761.4,461.7,875.9,624.1,911.8000000000001,I got to enjoy,the most remote,hot spring,"in Hungary,",so it was a lovely time.,0,FILL,FILL,FILL,in Hungary,in Debrecen,city,country,"I've just returned from a great holiday in Debrecen. I was really shocked. According to locals,",4978.3,NA,NA,NQ
32,28,6,104,fill,899.2,754.8000000000001,1152.4,715.6,855.8,I got a room at,the fanciest,boutique hotel,"in Australia,",so I made some nice memories.,1,FILL,FILL,FILL,in Australia,in Perth,city,country,"I've just returned from a great holiday in Perth. I was really shocked. According to my friends,",2802.8,NA,3940.7999999999997,1
32,28,7,2,exp,1179.2,1205.1000000000001,469.7,592.0999999999999,681.9,Every,hostel,in London,"seemed quirky,",so I booked straightaway.,1,INT-MEN,MEN,INT,in London,on the website,city,website,I was on a website trying to find quirky hostels to stay at in London and other cities.,5908.1,seemed,2720.1,1
32,28,8,71,fill,753.5,470,636.8000000000001,666.6,627.3,I was staying in,the most modern,appartment block,"in Shanghai,",so it was a lovely time.,1,FILL,FILL,FILL,in Shanghai,in China,country,city,"I've just returned from a well-earned break in China. I was really shocked. According to locals,",3831.7000000000003,NA,1704.8000000000002,1
32,28,9,20,exp,779.9000000000001,497.09999999999997,490.59999999999997,690.6,783.3,Every,church,seemed ornate,"in Belfast,",so I knew just where to go.,1,EXT-MEN,MEN,EXT,in Belfast,in the blog,city,blog,I was reading a blog to get some ideas for ornate churches to explore in Belfast and other cities.,4649.5,seemed,1806.2,1
32,28,10,37,exp,1393,471.9,1172.8,512.5,687.8,Every,villa,on the website,"looked stunning,",so there was plenty of choice.,0,INT-MAX,MAX,INT,in Egypt,on the website,country,website,I was on a website trying to find stunning villas to stay at in Egypt and other countries.,3506.9,looked,NA,NQ
32,28,11,57,exp,432.7,418.9,593.4000000000001,742.5,1091.5,Every,farm,on the website,"looked eco-friendly,",so I didn't know what to do.,0,INT-MAX,MAX,INT,in Greece,on the website,country,website,I was on a website trying to find eco-friendly farms to stay at in Greece and other countries.,3845.9,looked,NA,NQ
32,28,12,29,exp,677.2,402.3,472,645.7,685,Every,shop,on the app,"looked trendy,",so I didn't know what to do.,0,INT-MAX,MAX,INT,in Hungary,on the app,country,app,I was on a travel app researching trendy shops to enjoy in Hungary and other countries.,6114.200000000001,looked,NA,NQ
32,28,13,17,exp,612.6,402.6,603.1999999999999,755.5,1033.4,Every,guesthouse,on the website,"looked old-fashioned,",so I had some deciding to do.,0,INT-MAX,MAX,INT,in France,on the website,country,website,I was on a website trying to find old-fashioned guesthouses to stay at in France and other countries.,4351.8,looked,NA,NQ
32,28,14,98,fill,1179.5,565.4,493.09999999999997,684.6,967.1999999999999,I was staying near,the oldest,university,"in The Netherlands,",so I made some nice memories.,0,FILL,FILL,FILL,in The Netherlands,in Utrecht,city,country,"I've just returned from a lovely two-week stay in Utrecht. I was really shocked. Apparently,",3333.8999999999996,NA,NA,NQ
32,28,15,85,fill,527.1,435.40000000000003,537.3,621.7,813.3000000000001,I went up,the newest,skyscraper,"in Istanbul,",so I made some nice memories.,0,FILL,FILL,FILL,in Istanbul,in Turkey,country,city,"I'm just back from a short vacation in Turkey. I'm really pleased! Allegedly,",2326.2999999999997,NA,NA,NQ
32,28,16,103,fill,477.1,701.9,570.4,678.8,736.1999999999999,I bought,the most fashionable,jacket,"in Russia,",so it was a lovely time.,1,FILL,FILL,FILL,in Russia,in St. Petersburg,city,country,"I'm just back from a lovely two-week stay in St. Petersburg. I'm really pleased! According to locals,",2784.2,NA,2145.4,1
32,28,17,88,fill,785.5999999999999,958.2,537.5,695.5,1025.8,I got to stay in,the least well-known,area,"in Swansea,",so I made some nice memories.,0,FILL,FILL,FILL,in Swansea,in Wales,country,city,"I'm just back from a lovely two-week stay in Wales. I'm really pleased! According to my friends,",3027,NA,NA,NQ
32,28,18,94,fill,1124.1000000000001,621.6,536.9000000000001,562.1,693.8,I paraglided over,the most beautiful,spot,"in Germany,",so it was a lovely time.,1,FILL,FILL,FILL,in Germany,in Frankfurt,city,country,"I'm just back from a great holiday in Frankfurt. I'm really pleased! Apparently,",2914.2999999999997,NA,1433.8999999999999,1
32,28,19,66,fill,727.5,561.1,354.9,142.9,724.6,I got to see,the greenest,park,"in Brussels,",so I made some nice memories.,0,FILL,FILL,FILL,in Brussels,in Belgium,country,city,"I got home yesterday from a well-earned break in Belgium. You won't believe it! Apparently,",3361.3,NA,NA,NQ
32,28,20,30,exp,492.20000000000005,351.7,354.4,391.79999999999995,579.9,Every,square,in Florence,"seemed busy,",so I didn't know what to do.,0,INT-MEN,MEN,INT,in Florence,in the blog,city,blog,I was reading a blog to get some ideas for busy squares to explore in Florence and other cities.,4224.2,seemed,NA,NQ
32,28,21,81,fill,654.5,995.1,379.90000000000003,567.6999999999999,440.09999999999997,I visited,the most ancient,temple,"in Bangkok,",so it was a lovely time.,0,FILL,FILL,FILL,in Bangkok,in Thailand,country,city,"I got home yesterday from a well-earned break in Thailand. You won't believe it! Allegedly,",1979.6000000000001,NA,NA,NQ
32,28,22,38,exp,421.9,307.3,304.4,351.5,449.6,Every,pub,in Perth,"seemed cosy,",so there was plenty of choice.,1,INT-MEN,MEN,INT,in Perth,in the vlog,city,vlog,I was watching a vlog for inspiration for cosy pubs to try out in Perth and other cities.,1923.5,seemed,1905.8,1
32,28,23,22,exp,401.9,282.7,332.1,324.79999999999995,548.2,Every,cottage,in Durham,"seemed charming,",so I knew just where to go.,1,INT-MEN,MEN,INT,in Durham,on the website,city,website,I was on a website trying to find charming cottages to stay at in Durham and other cities.,2432,seemed,1641.8,1
32,28,24,49,exp,506.29999999999995,319.7,320.40000000000003,386.29999999999995,424.09999999999997,Every,fountain,on the app,"looked impressive,",so I knew just where to go.,1,INT-MAX,MAX,INT,in Turkey,on the app,country,app,I was on a travel app researching impressive fountains to enjoy in Turkey and other countries.,2246.4,looked,2036.7000000000003,1
32,28,25,11,exp,388.1,300.9,316.5,444,532.1,Every,village,looked quaint,"in the brochure,",so there was plenty of choice.,1,EXT-MAX,MAX,EXT,in Slovenia,in the brochure,country,brochure,I was flicking through a holiday brochure to find quaint vilages to visit in Slovenia and other countries.,4712.3,looked,1666.7,1
32,28,26,9,exp,466.2,435.90000000000003,386.2,404.7,543.6,Every,view,on the app,"looked breathtaking,",so there was plenty of choice.,0,INT-MAX,MAX,INT,in Japan,on the app,country,app,I was on a travel app researching breathtaking views to enjoy in Japan and other countries.,1545.7,looked,NA,NQ
32,28,27,112,fill,369.40000000000003,282.8,259.1,328.5,451.90000000000003,I ate,the best,sushi,"in Japan,",so I really enjoyed it.,0,FILL,FILL,FILL,in Japan,in Kyoto,city,country,"I'm just back from a week-long trip in Kyoto. I'm really pleased! According to my friends,",1977.2,NA,NA,NQ
32,28,28,91,fill,414.3,295.8,301.09999999999997,289,672.2,I got to try,the most delicious,spaghetti,"in the US,",so I made some nice memories.,1,FILL,FILL,FILL,in the US,in Chicago,city,country,"I'm just back from a well-earned break in Chicago. I'm really pleased! According to locals,",1846.6,NA,1323.7,1
32,28,29,107,fill,418.5,258.6,392,332,471.2,I enjoyed,the cheapest,vegan food,"in India,",so I made some nice memories.,0,FILL,FILL,FILL,in India,in Delhi,city,country,"I've just returned from a week-long trip in Delhi. I was really shocked. According to locals,",1616.3000000000002,NA,NA,NQ
32,28,30,90,fill,404,312.90000000000003,307.7,349.2,519.2,I ate,the nicest,cheese,"in Johannesburgh,",so it was a lovely time.,0,FILL,FILL,FILL,in Johannesburgh,in South Africa,country,city,"I got home yesterday from a short vacation in South Africa. You won't believe it! Apparently,",1856.1000000000001,NA,NA,NQ
32,28,31,52,exp,376.59999999999997,270.6,315.90000000000003,400.1,701.8,Every,lodge,seemed inexpensive,"in Bangkok,",so I knew just where to go.,0,EXT-MEN,MEN,EXT,in Bangkok,on the website,city,website,I was on a website trying to find inexpensive lodges to stay at in Bangkok and other cities.,1475.4,seemed,NA,NQ
32,28,32,92,fill,391.1,367.4,324.79999999999995,286.8,352,I bathed in,the cleanest,sea,"in France,",so I really enjoyed it.,0,FILL,FILL,FILL,in France,in Nice,city,country,"I've just returned from a week-long trip in Nice. I was really shocked. According to my friends,",1652.3000000000002,NA,NA,NQ
32,28,33,41,exp,436.5,201.7,329.1,312.7,554.9,Every,waterfall,in the brochure,"looked gorgeous,",so there was plenty of choice.,1,INT-MAX,MAX,INT,in Slovakia,in the brochure,country,brochure,I was flicking through a holiday brochure to find gorgeous waterfalls to visit in Slovakia and other countries.,1898.5,looked,1986.8,1
32,28,34,56,exp,509.1,208,304.09999999999997,371.2,586.6,Every,statue,seemed famous,"in New York,",so I didn't know what to do.,0,EXT-MEN,MEN,EXT,in New York,in the brochure,city,brochure,I was flicking through a holiday brochure to find famous statues to visit in New York and other cities.,1264.3,seemed,NA,NQ
32,28,35,1,exp,425.09999999999997,366.59999999999997,467.3,410.8,465.8,Every,beach,in the brochure,"looked beautiful,",so I booked straightaway.,1,INT-MAX,MAX,INT,in Spain,in the brochure,country,brochure,I was flicking through a holiday brochure to find beautiful beaches to visit in Spain and other countries.,2247.1,looked,1504.3,1
32,28,36,111,fill,512.8000000000001,445.7,242.10000000000002,379.40000000000003,579.4,I got to experience,the most vibrant,nightlife,"in Thailand,",so I made some nice memories.,0,FILL,FILL,FILL,in Thailand,in Phuket,city,country,"I got home yesterday from a well-earned break in Phuket. You won't believe it! According to locals,",2033.1999999999998,NA,NA,NQ
32,28,37,72,fill,411.2,179.60000000000002,361.70000000000005,348.6,380.2,I tried,the spiciest,noodles you can find,"in Vancouver,",so I made some nice memories.,1,FILL,FILL,FILL,in Vancouver,in Canada,country,city,"I got home yesterday from a week-long trip in Canada. You won't believe it! According to my friends,",2025.1999999999998,NA,3139,1
32,28,38,95,fill,432,224.3,380.59999999999997,538.1,515.1,I went to,the very first,pub,"in England,",so I made some nice memories.,0,FILL,FILL,FILL,in England,in Lancaster,city,country,"I've just returned from a short vacation in Lancaster. I was really shocked. According to locals,",1648.3000000000002,NA,NA,NQ
32,28,39,31,exp,740.5,199.4,365.9,348.4,429.9,Every,bridge,looked amazing,"in the brochure,",so I booked straightaway.,0,EXT-MAX,MAX,EXT,in Argentina,in the brochure,country,brochure,I was flicking through a holiday brochure to find amazing bridges to visit in Argentina and other countries.,1841,looked,NA,NQ
32,28,40,33,exp,477.2,354.7,333.1,402.4,487.5,Every,zoo,in the vlog,"looked responsible,",so I booked straightaway.,0,INT-MAX,MAX,INT,in Thailand,in the vlog,country,vlog,I was watching a vlog for inspiration for responsible zoos to try out in Thailand and other countries.,1834.8,looked,NA,NQ
32,28,41,35,exp,525.6999999999999,322.29999999999995,327.79999999999995,409.8,531.5,Every,palace,looked opulent,"in the blog,",so I booked straightaway.,0,EXT-MAX,MAX,EXT,in Sweden,in the blog,country,blog,I was reading a blog to get some ideas for opulent palaces to explore in Sweden and other countries.,2059.7,looked,NA,NQ
32,28,42,67,fill,357.3,181.29999999999998,326.29999999999995,262.5,399.4,I saw,the best views,views,"in Vienna,",so I really enjoyed it.,1,FILL,FILL,FILL,in Vienna,in Austria,country,city,"I'm just back from a week-long trip in Austria. I'm really pleased! According to locals,",1251.3000000000002,NA,1488.5,1
32,28,43,50,exp,340,230.4,252.3,346.1,385,Every,temple,in Sydney,"seemed fantastic,",so I knew just where to go.,0,INT-MEN,MEN,INT,in Sydney,in the blog,city,blog,I was reading a blog to get some ideas for fantastic temples to explore in Sydney and other cities.,1308.4,seemed,NA,NQ
32,28,44,60,exp,311.40000000000003,178.79999999999998,245.7,274.7,427.5,Every,neighbourhood,seemed bustling,"in Tokyo,",so I didn't know what to do.,1,EXT-MEN,MEN,EXT,in Tokyo,in the blog,city,blog,I was reading a blog to get some ideas for bustling neighbourhoods to explore in Tokyo and other cities.,1737.4,seemed,1490.5,1
32,28,45,48,exp,219.29999999999998,339.4,446.40000000000003,324.79999999999995,336.8,Every,castle,seemed well-maintained,"in Istanbul,",so I had some deciding to do.,0,EXT-MEN,MEN,EXT,in Istanbul,in the vlog,city,vlog,I was watching a vlog for inspiration for well-maintained castles to try out in Istanbul and other cities.,1310.8,seemed,NA,NQ
32,28,46,84,fill,171.9,520.9,182.7,190.70000000000002,343.4,I stayed at,the cleanest,hostel,"in Marrakesh,",so I'm glad I went.,0,FILL,FILL,FILL,in Marrakesh,in Morrocco,country,city,"I got home yesterday from a great holiday in Morrocco. You won't believe it! According to my friends,",1271.9,NA,NA,NQ
32,28,47,23,exp,180.9,294.5,286,308.5,366.5,Every,cruise,looked idyllic,"in the vlog,",so I knew just where to go.,0,EXT-MAX,MAX,EXT,in Finland,in the vlog,country,vlog,I was watching a vlog for inspiration for idyllic cruises to try out in Finland and other countries.,869.1,looked,NA,NQ
32,28,48,113,fill,491.9,203.5,384,340.9,440,I got to explore,the most convoluted,caves,"in Spain,",so it was a lovely time.,0,FILL,FILL,FILL,in Spain,in Tenerife,city,country,"I've just returned from a lovely two-week stay in Tenerife. I was really shocked. Allegedly,",1205.4,NA,NA,NQ
32,28,49,115,fill,156,361.5,175.3,235.1,340.8,I got to see,the biggest,Mosque minaret,"in Turkey,",so I really enjoyed it.,0,FILL,FILL,FILL,in Turkey,in Antalya,city,country,"I'm just back from a short vacation in Antalya. I'm really pleased! According to locals,",1327.3,NA,NA,NQ
32,28,50,109,fill,171.2,171.9,344,213.4,431.8,I went on,the most scenic,boat trip,"in Greece,",so I'm glad I went.,0,FILL,FILL,FILL,in Greece,in Corfu,city,country,"I'm just back from a great holiday in Corfu. I'm really pleased! Allegedly,",1222.8000000000002,NA,NA,NQ
32,28,51,100,fill,156.1,334.3,186.6,240.79999999999998,338.6,I arrived during,the best,time for skiing,"in Finland,",so I'm glad I went.,0,FILL,FILL,FILL,in Finland,in Lapland,city,country,"I'm just back from a short vacation in Lapland. I'm really pleased! According to my friends,",1081.3,NA,NA,NQ
32,28,52,120,fill,176,310.40000000000003,211.9,238.3,459.5,I took,the most indirect,train journey,"in South Africa,",so I made some nice memories.,0,FILL,FILL,FILL,in South Africa,in Cape Town,city,country,"I got home yesterday from a short vacation in Cape Town. You won't believe it! According to my friends,",1135.6999999999998,NA,NA,NQ
32,28,53,36,exp,183.29999999999998,283.4,145.2,181.60000000000002,470.1,Every,place,seemed awesome,"in Los Angeles,",so I booked straightaway.,0,EXT-MEN,MEN,EXT,in Los Angeles,in the brochure,city,brochure,I was flicking through a holiday brochure to find awesome places to visit in Los Angeles and other cities.,1565,seemed,NA,NQ
32,28,54,16,exp,244.79999999999998,195.8,259.90000000000003,277.7,264.7,Every,gallery,seemed high-end,"in Venice,",so I had some deciding to do.,1,EXT-MEN,MEN,EXT,in Venice,in the brochure,city,brochure,I was flicking through a holiday brochure to find high-end galleries to visit in Venice and other cities.,993.4,seemed,1672.7,1
32,28,55,118,fill,173.2,427,207.3,346.4,352.5,I walked along,the straightest,canal path,"in Wales,",so I really enjoyed it.,0,FILL,FILL,FILL,in Wales,in Bangor,city,country,"I'm just back from a lovely two-week stay in Bangor. I'm really pleased! Apparently,",1177.7,NA,NA,NQ
32,28,56,105,fill,185.79999999999998,240,197.4,322.79999999999995,333.9,I went down,the fastest,waterslide,"in Sweden,",so I really enjoyed it.,1,FILL,FILL,FILL,in Sweden,in Gothenburg,city,country,"I got home yesterday from a short vacation in Gothenburg. You won't believe it! Allegedly,",1246.6,NA,1709.5,1
