Participant,Age,AgeOfMachine,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,Browser,CompAcc,RestrictorType,MENRestr,MAXRestr,MENRestrType,MAXRestrType,Context,ContextRT,SubNP,RestrPP,LOOK_SEEM,CompRT,has_comp
29,31,2,91,108,fill,535.9000000000001,334,416.3,410.7,465.5,I ordered,the most alcoholic,cocktail,"in Switzerland,",so I really enjoyed it.,Chrome,1,FILL,in Switzerland,in Zürich,city,country,"I got home yesterday from a lovely two-week stay in Zürich. You won't believe it! According to my friends,",2900.5,the most alcoholic,NA,NA,1382.4,1
29,31,2,92,85,fill,339.4,183.9,212.7,269.9,549.3,I went up,the newest,skyscraper,"in Istanbul,",so I made some nice memories.,Chrome,1,FILL,in Istanbul,in Turkey,country,city,"I'm just back from a short vacation in Turkey. I'm really pleased! Allegedly,",1829,the newest,NA,NA,1349.3,1
29,31,2,93,34,exp,292,174.3,159.6,NA,159.6,Every,excursion,"seemed action-packed,",NA,so I booked straightaway.,Chrome,1,NIL,in Bucharest,on the app,city,app,I was on a travel app researching action-packed excursions to enjoy in Bucharest and other cities.,2916.9,excursion,NIL,seemed,1329.3999999999999,1
29,31,2,94,16,exp,168,143,128.39999999999998,NA,148.5,Every,gallery,"seemed high-end,",NA,so I had some deciding to do.,Chrome,1,NIL,in Venice,in the brochure,city,brochure,I was flicking through a holiday brochure to find high-end galleries to visit in Venice and other cities.,2066.8,gallery,NIL,seemed,1371.3999999999999,1
29,31,2,95,80,fill,190.20000000000002,167.7,201.1,200.2,407,I got to enjoy,the tastiest,curry,"in Bogotá,",so I really enjoyed it.,Chrome,1,FILL,in Bogotá,in Colombia,country,city,"I've just returned from a short vacation in Colombia. I was really shocked. According to my friends,",2458.8,the tastiest,NA,NA,1260.3,1
29,31,2,96,13,exp,217.6,142.3,175.5,NA,192.20000000000002,Every,campsite,"looked picturesque,",NA,so I had some deciding to do.,Chrome,1,NIL,in Germany,in the vlog,country,vlog,I was watching a vlog for inspiration for picturesque campsites to try out in Germany and other countries.,2625.1000000000004,campsite,NIL,looked,1404.1,1
29,31,2,97,116,fill,441.09999999999997,165.5,167.2,176,434.7,I was lucky enough to try,the finest,wine,"in Portugal,",so I'm glad I went.,Chrome,1,FILL,in Portugal,in Madeira,city,country,"I've just returned from a well-earned break in Madeira. I was really shocked. According to my friends,",3692.7,the finest,NA,NA,1245.3000000000002,1
29,31,2,98,118,fill,518.1,355.6,267.29999999999995,285.9,396.7,I walked along,the straightest,canal path,"in Wales,",so I really enjoyed it.,Chrome,1,FILL,in Wales,in Bangor,city,country,"I'm just back from a lovely two-week stay in Bangor. I'm really pleased! Apparently,",2022.5,the straightest,NA,NA,1542.8999999999999,1
29,31,2,99,11,exp,201.2,142.7,160.6,166.8,532,Every,village,in the brochure,"looked quaint,",so there was plenty of choice.,Chrome,1,MAX,in Slovenia,in the brochure,country,brochure,I was flicking through a holiday brochure to find quaint vilages to visit in Slovenia and other countries.,1941.4,village,in the brochure,looked,1116.7,1
29,31,2,100,88,fill,128.20000000000002,307.5,357.20000000000005,318.09999999999997,513.2,I got to stay in,the least well-known,area,"in Swansea,",so I made some nice memories.,Chrome,1,FILL,in Swansea,in Wales,country,city,"I'm just back from a lovely two-week stay in Wales. I'm really pleased! According to my friends,",2290,the least well-known,NA,NA,7138.7,1
29,31,2,101,79,fill,501.2,189.70000000000002,367,283.2,240.3,I tried,the best,ice-cream,"in Athens,",so I made some nice memories.,Chrome,1,FILL,in Athens,in Greece,country,city,"I'm just back from a great holiday in Greece. I'm really pleased! According to locals,",1616.9,the best,NA,NA,1169.5,1
29,31,2,102,58,exp,473.3,351.5,218.4,NA,283.6,Every,bistro,"seemed popular,",NA,so I didn't know what to do.,Chrome,0,NIL,in Leeds,in the vlog,city,vlog,I was watching a vlog for inspiration for popular bistros to try out in Leeds and other cities.,2381.4,bistro,NIL,seemed,1976.2,1
29,31,2,103,24,exp,284.9,287.9,301.3,283.9,449.5,Every,getaway,in Amsterdam,"seemed romantic,",so I knew just where to go.,Chrome,1,MEN,in Amsterdam,on the app,city,app,I was on a travel app researching romantic getaways to enjoy in Amsterdam and other cities.,2599.2000000000003,getaway,in Amsterdam,seemed,1322.8999999999999,1
29,31,2,104,93,fill,486.20000000000005,359.8,284.1,272.4,281,I took,the highest,helicopter ride,"in Italy,",so I'm glad I went.,Chrome,1,FILL,in Italy,in Milan,city,country,"I got home yesterday from a lovely two-week stay in Milan. You won't believe it! Allegedly,",1929.7,the highest,NA,NA,2398.7,1
29,31,2,105,46,exp,505.49999999999994,367.4,427.70000000000005,NA,978.7,Every,theatre,"seemed historic,",NA,so I had some deciding to do.,Chrome,1,NIL,in Berlin,in the brochure,city,brochure,I was flicking through a holiday brochure to find historic theatres to visit in Berlin and other cities.,2843,theatre,NIL,seemed,1809.5,1
29,31,2,106,65,fill,433.5,516.5,533.1,380.5,433.8,I'd booked in at,the oldest,B&B,"in York,",so it was a lovely time.,Chrome,1,FILL,in York,in England,country,city,"I've just returned from a short vacation in England. I was really shocked. Allegedly,",2315.2,the oldest,NA,NA,1244.1,1
29,31,2,107,44,exp,468.8,273.5,571.5,428.20000000000005,483.9,Every,sight,on the app,"seemed picture-perfect,",so I had some deciding to do.,Chrome,1,MAX,in Cairo,on the app,city,app,I was on a travel app researching picture-perfect sights to enjoy in Cairo and other cities.,2704.4,sight,on the app,seemed,1517.3000000000002,1
29,31,2,108,49,exp,345.4,361.70000000000005,290,NA,398.4,Every,fountain,"looked impressive,",NA,so I knew just where to go.,Chrome,1,NIL,in Turkey,on the app,country,app,I was on a travel app researching impressive fountains to enjoy in Turkey and other countries.,2400.4,fountain,NIL,looked,1131.8999999999999,1
29,31,2,109,4,exp,473.9,325.1,295.4,NA,266.40000000000003,Every,park,"seemed nice,",NA,so I booked straightaway.,Chrome,1,NIL,in Newcastle,on the app,city,app,I was on a travel app researching nice parks to enjoy in Newcastle and other cities.,3883.6,park,NIL,seemed,1217.9,1
29,31,2,110,64,fill,414.8,330.79999999999995,402.2,367.70000000000005,430.70000000000005,I stayed at,the most luxurious,hotel,"in Berlin,",so I really enjoyed it.,Chrome,1,FILL,in Berlin,in Germany,country,city,"I'm just back from a great holiday in Germany. I'm really pleased! According to my friends,",2565.7999999999997,the most luxurious,NA,NA,1540.3,1
29,31,2,111,113,fill,400.7,233.7,184.10000000000002,384.79999999999995,383.29999999999995,I got to explore,the most convoluted,caves,"in Spain,",so it was a lovely time.,Chrome,1,FILL,in Spain,in Tenerife,city,country,"I've just returned from a lovely two-week stay in Tenerife. I was really shocked. Allegedly,",1667.8999999999999,the most convoluted,NA,NA,1240.6999999999998,1
29,31,2,112,22,exp,196.6,367.59999999999997,354.4,NA,400.7,Every,cottage,"seemed charming,",NA,so I knew just where to go.,Chrome,1,NIL,in Durham,on the website,city,website,I was on a website trying to find charming cottages to stay at in Durham and other cities.,2227.2,cottage,NIL,seemed,1867.8999999999999,1
29,31,2,113,47,exp,249.70000000000002,165.1,167.7,166.7,567.4,Every,chalet,on the website,"looked pleasant,",so I had some deciding to do.,Chrome,1,MAX,in Denmark,on the website,country,website,I was on a website trying to find pleasant chalets to stay at in Denmark and other countries.,2216.6,chalet,on the website,looked,1142.1,1
29,31,2,114,94,fill,198.3,749.5,340.4,221.29999999999998,455.7,I paraglided over,the most beautiful,spot,"in Germany,",so it was a lovely time.,Chrome,1,FILL,in Germany,in Frankfurt,city,country,"I'm just back from a great holiday in Frankfurt. I'm really pleased! Apparently,",1633.3,the most beautiful,NA,NA,1298.7,1
29,31,2,115,107,fill,299.59999999999997,199.7,183.60000000000002,444.40000000000003,433.3,I enjoyed,the cheapest,vegan food,"in India,",so I made some nice memories.,Chrome,1,FILL,in India,in Delhi,city,country,"I've just returned from a week-long trip in Delhi. I was really shocked. According to locals,",2635.1,the cheapest,NA,NA,1682.3999999999999,1
29,31,2,116,89,fill,417.8,306.7,210.79999999999998,224.89999999999998,334,I had,the finest,seafood,"in Budapest,",so I really enjoyed it.,Chrome,1,FILL,in Budapest,in Hungary,country,city,"I've just returned from a great holiday in Hungary. I was really shocked. Allegedly,",2050.3,the finest,NA,NA,1371.2,1
29,31,2,117,51,exp,366.8,333.7,413.6,426.9,516.2,Every,brewery,in Canada,"looked exclusive,",so I knew just where to go.,Chrome,1,MEN,in Canada,in the brochure,country,brochure,I was flicking through a holiday brochure to find exclusive breweries to visit in Canada and other countries.,2201.4,brewery,in Canada,looked,1210.2,1
29,31,2,118,50,exp,434.59999999999997,400.4,297.8,395.2,356.1,Every,temple,in the blog,"seemed fantastic,",so I knew just where to go.,Chrome,1,MAX,in Sydney,in the blog,city,blog,I was reading a blog to get some ideas for fantastic temples to explore in Sydney and other cities.,2529.2,temple,in the blog,seemed,1567.6000000000001,1
29,31,2,119,8,exp,333.9,233.9,217.4,236.7,421.3,Every,hotel,in the vlog,"seemed luxurious,",so there was plenty of choice.,Chrome,1,MAX,in Rome,in the vlog,city,vlog,I was watching a vlog for inspiration for luxurious hotels to try out in Rome and other cities.,2027.4,hotel,in the vlog,seemed,1429.1000000000001,1
29,31,2,120,48,exp,386.79999999999995,433.59999999999997,322.90000000000003,284.1,484.9,Every,castle,in Istanbul,"seemed well-maintained,",so I had some deciding to do.,Chrome,1,MEN,in Istanbul,in the vlog,city,vlog,I was watching a vlog for inspiration for well-maintained castles to try out in Istanbul and other cities.,2874,castle,in Istanbul,seemed,1315.7,1
43,35,NA,1,41,exp,640.2,547.6,698.8,NA,928.2,Every,waterfall,"looked gorgeous,",NA,so there was plenty of choice.,NA,1,NIL,in Slovakia,in the brochure,country,brochure,I was flicking through a holiday brochure to find gorgeous waterfalls to visit in Slovakia and other countries.,4747.7,waterfall,NIL,looked,4219.9,1
43,35,NA,2,81,fill,924.1,543.3,556.9,713.5,890.7,I visited,the most ancient,temple,"in Bangkok,",so it was a lovely time.,NA,1,FILL,in Bangkok,in Thailand,country,city,"I got home yesterday from a well-earned break in Thailand. You won't believe it! Allegedly,",5113.5,the most ancient,NA,NA,1890.2,1
43,35,NA,3,20,exp,714.7,748.9,930,NA,958.9,Every,church,"seemed ornate,",NA,so I knew just where to go.,NA,1,NIL,in Belfast,in the blog,city,blog,I was reading a blog to get some ideas for ornate churches to explore in Belfast and other cities.,6961.700000000001,church,NIL,seemed,1717.3,1
43,35,NA,4,58,exp,441.5,457.4,546.9000000000001,760.6,1047.6000000000001,Every,bistro,in Leeds,"seemed popular,",so I didn't know what to do.,NA,1,MEN,in Leeds,in the vlog,city,vlog,I was watching a vlog for inspiration for popular bistros to try out in Leeds and other cities.,4379.9000000000005,bistro,in Leeds,seemed,1717.7,1
43,35,NA,5,113,fill,582.5,1105.6999999999998,665.2,696.5,614,I got to explore,the most convoluted,caves,"in Spain,",so it was a lovely time.,NA,1,FILL,in Spain,in Tenerife,city,country,"I've just returned from a lovely two-week stay in Tenerife. I was really shocked. Allegedly,",3778.5,the most convoluted,NA,NA,1583.7,1
43,35,NA,6,74,fill,647.3,663.4,499.40000000000003,847.0999999999999,633.6,I tasted,the most unique,beer,"in Melbourne,",so it was a lovely time.,NA,1,FILL,in Melbourne,in Australia,country,city,"I've just returned from a great holiday in Australia. I was really shocked. Apparently,",3564.1,the most unique,NA,NA,1263.2,1
43,35,NA,7,47,exp,728.4000000000001,463.8,565.2,NA,1010.8,Every,chalet,"looked pleasant,",NA,so I had some deciding to do.,NA,1,NIL,in Denmark,on the website,country,website,I was on a website trying to find pleasant chalets to stay at in Denmark and other countries.,3329.2000000000003,chalet,NIL,looked,7783.7,1
43,35,NA,8,40,exp,585.3000000000001,464.2,830.3000000000001,567.6,881.3,Every,garden,in Zagreb,"seemed colourful,",so there was plenty of choice.,NA,0,MEN,in Zagreb,in the blog,city,blog,I was reading a blog to get some ideas for colourful gardens to explore in Zagreb and other cities.,5512.6,garden,in Zagreb,seemed,5348.6,1
43,35,NA,9,98,fill,1580.6,523.2,517.9,683.4,913.6,I was staying near,the oldest,university,"in The Netherlands,",so I made some nice memories.,NA,1,FILL,in The Netherlands,in Utrecht,city,country,"I've just returned from a lovely two-week stay in Utrecht. I was really shocked. Apparently,",3463.4,the oldest,NA,NA,1483.5,1
43,35,NA,10,106,fill,781.8000000000001,446.79999999999995,747.8000000000001,665.8,715.3000000000001,I did,the most difficult,trek,"in Brazil,",so it was a lovely time.,NA,1,FILL,in Brazil,in Rio de Janeiro,city,country,"I'm just back from a well-earned break in Rio de Janeiro. I'm really pleased! Apparently,",6515.1,the most difficult,NA,NA,1633.6999999999998,1
43,35,NA,11,7,exp,531.1,431.20000000000005,397.5,424.5,764.3,Every,museum,in Portugal,"looked cool,",so there was plenty of choice.,NA,1,MEN,in Portugal,on the website,country,website,I was on a website trying to find cool museums to visit in Portugal and other countries.,4181.3,museum,in Portugal,looked,1149.5,1
43,35,NA,12,24,exp,467.1,398.5,414.6,547.8,863.8000000000001,Every,getaway,on the app,"seemed romantic,",so I knew just where to go.,NA,1,MAX,in Amsterdam,on the app,city,app,I was on a travel app researching romantic getaways to enjoy in Amsterdam and other cities.,4246.5,getaway,on the app,seemed,1815.9,1
43,35,NA,13,9,exp,699.1,330.5,416.2,478.9,645,Every,view,on the app,"looked breathtaking,",so there was plenty of choice.,NA,1,MAX,in Japan,on the app,country,app,I was on a travel app researching breathtaking views to enjoy in Japan and other countries.,4479.5999999999995,view,on the app,looked,1330.6,1
43,35,NA,14,96,fill,430.59999999999997,530,464.4,747.1999999999999,734.1999999999999,I drank at,the trendiest,bar,"in Belgium,",so I really enjoyed it.,NA,1,FILL,in Belgium,in Bruges,city,country,"I got home yesterday from a well-earned break in Bruges. You won't believe it! According to my friends,",3812.9,the trendiest,NA,NA,1965.7,1
43,35,NA,15,46,exp,1700.9,340.4,569.1,533.6999999999999,830.4,Every,theatre,in Berlin,"seemed historic,",so I had some deciding to do.,NA,1,MEN,in Berlin,in the brochure,city,brochure,I was flicking through a holiday brochure to find historic theatres to visit in Berlin and other cities.,3863.3,theatre,in Berlin,seemed,1283.7,1
43,35,NA,16,2,exp,890.7,390.6,1513.8,NA,527.9000000000001,Every,hostel,"seemed quirky,",NA,so I booked straightaway.,NA,1,NIL,in London,on the website,city,website,I was on a website trying to find quirky hostels to stay at in London and other cities.,4646.200000000001,hostel,NIL,seemed,2000,1
43,35,NA,17,55,exp,502.90000000000003,330.7,463.3,963.8,947.9,Every,forest,in Austria,"looked sprawling,",so I didn't know what to do.,NA,1,MEN,in Austria,in the blog,country,blog,I was reading a blog to get some ideas for sprawling forests to explore in Austria and other countries.,4347.1,forest,in Austria,looked,2899.5,1
43,35,NA,18,82,fill,461.1,547,574.5,581.0999999999999,729.8,I swam in,the largest,swimming pool,"in Tokyo,",so I made some nice memories.,NA,1,FILL,in Tokyo,in Japan,country,city,"I'm just back from a week-long trip in Japan. I'm really pleased! Apparently,",2629.7000000000003,the largest,NA,NA,1624.1000000000001,1
43,35,NA,19,31,exp,419.70000000000005,347.9,414.7,430.20000000000005,832,Every,bridge,in Argentina,"looked amazing,",so I booked straightaway.,NA,1,MEN,in Argentina,in the brochure,country,brochure,I was flicking through a holiday brochure to find amazing bridges to visit in Argentina and other countries.,7506,bridge,in Argentina,looked,1420.1999999999998,1
