Participant,Age,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,Condition,RestrictorType,RestrictorPosition,Context,ContextRT,LOOK_SEEM,Adj,CompRT,has_comp,C1.PRED,C2.PRED,C3.PRED,C4.PRED,SPILL.PRED,C1.PRED.LOG,C2.PRED.LOG,C3.PRED.LOG,C4.PRED.LOG,SPILL.PRED.LOG,C1.RT.LOG,C2.RT.LOG,C3.RT.LOG,C4.RT.LOG,SPILL.RT.LOG,C1.RT.RESID,C2.RT.RESID,C3.RT.RESID,C4.RT.RESID,SPILL.RT.RESID,C1.RT.LOG.RESID,C2.RT.LOG.RESID,C3.RT.LOG.RESID,C4.RT.LOG.RESID,SPILL.RT.LOG.RESID,PP.RT,PP.LOG,VP.RT,VP.LOG,PP.PRED,PP.PRED.LOG,VP.PRED,VP.PRED.LOG,PP.RESID,PP.RESID.LOG,VP.RESID,VP.RESID.LOG,SPILL.RESID,SPILL.RESID.LOG
36,27,32,49,exp,768.9,481.6,446.4,464.3,576.3000000000001,Every,fountain,in Canada,"looked impressive,",so I had some deciding to do.,1,INT-OTH,OTH,INT,I was flicking through a holiday brochure to find impressive fountains to enjoy in Turkey and other countries.,2901.6000000000004,looked,impressive,2048.2999999999997,1,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,484.96861102571955,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.131059173694594,6.644960922038135,6.177113893994611,6.101215411067101,6.140530895025876,6.356628358442621,343.3451245004611,112.91745004611118,83.23551285992426,102.5292022748232,91.33138897428051,0.6354085850897082,0.30444116553774236,0.2490255928487244,0.2797141515011443,0.22556918474802679,446.4,6.101215411067101,464.3,6.140530895025876,363.1644871400757,5.852189818218377,361.7707977251768,5.860816743524731,83.23551285992426,0.2490255928487244,102.5292022748232,0.2797141515011443,91.33138897428051,0.22556918474802679
36,27,34,3,exp,589.1999999999999,279.3,428.2000000000001,361.2000000000001,792.8,Every,restaurant,looked fancy,"in Scotland,",so there was plenty of choice.,0,EXT-OTH,OTH,EXT,I was watching a vlog for inspiration for fancy restaurants to try out in Italy and other countries.,7017.9,looked,fancy,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,471.75557690337104,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.1107630183193224,6.378765684588475,5.632286472951131,6.059590376155582,5.88943182154283,6.675570983015779,163.64512450046107,-89.38254995388883,65.03551285992438,-0.5707977251767034,321.0444230966289,0.36921334764004854,-0.24038625550573745,0.20740055793720558,0.028615078018098927,0.5648079646964561,361.2000000000001,5.88943182154283,428.2000000000001,6.059590376155582,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,-0.5707977251767034,0.028615078018098927,65.03551285992438,0.20740055793720558,321.0444230966289,0.5648079646964561
36,27,35,15,exp,502.2,384.7999999999999,895.8000000000001,755.1999999999999,664.6,Every,town,looked pretty,"in France,",so I knew just where to go.,0,EXT-OTH,OTH,EXT,I was watching a vlog for inspiration for pretty towns to explore in Peru and other countries.,5097.8,looked,pretty,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,484.96861102571955,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.131059173694594,6.218998446723485,5.952723718791551,6.7977171737732,6.626982614831291,6.499185355920494,76.64512450046112,16.11745004611106,532.6355128599243,393.4292022748231,179.63138897428047,0.20944610977505818,0.08005099033468266,0.9455273555548231,0.7661658713065593,0.36812618222589943,755.1999999999999,6.626982614831291,895.8000000000001,6.7977171737732,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,393.4292022748231,0.7661658713065593,532.6355128599243,0.9455273555548231,179.63138897428047,0.36812618222589943
36,27,36,21,exp,540.4,364.5,430.3,494.8,862.3,Every,building,in Finland,"looked unique,",so I decided to go there.,0,INT-OTH,OTH,INT,I was watching a vlog for inspiration for unique buildings to visit in Switzerland and other countries.,3947.4,looked,unique,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,471.75557690337104,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.1107630183193224,6.292309606086044,5.898526551448713,6.064482639844554,6.204153640518333,6.759603237958279,114.84512450046111,-4.182549953888838,67.13551285992429,133.0292022748232,390.5444230966289,0.28275726913761723,0.025853822991844133,0.21229282162617746,0.3433368969936019,0.6488402196389567,430.3,6.064482639844554,494.8,6.204153640518333,363.1644871400757,5.852189818218377,361.7707977251768,5.860816743524731,67.13551285992429,0.21229282162617746,133.0292022748232,0.3433368969936019,390.5444230966289,0.6488402196389567
36,27,37,18,exp,636.5,351.1,480.3,455.7999999999999,527.1,Every,café,seemed cute,"in Glasgow,",so there was plenty of choice.,0,EXT-SUB,SUB,EXT,I was checking out a guidebook to find suggestions for cute cafés to try out in Glasgow and other cities.,2472.9,seemed,cute,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,471.75557690337104,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.1107630183193224,6.4559844179974615,5.861071083174386,6.174410908670779,6.122054116811584,6.267390283861161,210.94512450046113,-17.582549953888815,117.13551285992429,94.02920227482309,55.34442309662899,0.44643208104903476,-0.011601645282482309,0.3222210904524019,0.2612373732868525,0.1566272655418386,455.7999999999999,6.122054116811584,480.3,6.174410908670779,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,94.02920227482309,0.2612373732868525,117.13551285992429,0.3222210904524019,55.34442309662899,0.1566272655418386
36,27,40,50,exp,425.3,352.8,525.8000000000001,666.8,569.2,Every,temple,seemed fantastic,"in Sydney,",so I knew just where to go.,0,EXT-SUB,SUB,EXT,I was on a website trying to find fantastic temples to explore in Sydney and other cities.,5664.799999999999,seemed,fantastic,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,484.96861102571955,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.131059173694594,6.052794802259588,5.865901324132636,6.264920912295781,6.502490150876639,6.344231866215697,-0.2548754995388549,-15.882549953888827,162.63551285992435,305.02920227482315,84.23138897428049,0.04324246531116138,-0.0067714043242324,0.4127310940774045,0.6416734073519077,0.21317269252110282,666.8,6.502490150876639,525.8000000000001,6.264920912295781,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,305.02920227482315,0.6416734073519077,162.63551285992435,0.4127310940774045,84.23138897428049,0.21317269252110282
36,27,41,22,exp,478.3,323.40000000000003,1007.6,411.8,828,Every,cottage,seemed charming,"in Durham,",so I booked straightaway.,1,EXT-SUB,SUB,EXT,I was on a travel app researching charming cottages to stay at in Durham and other cities.,3182.7999999999997,seemed,charming,1898.2,1,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,445.3295086586739,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.07017070756878,6.170238150686251,5.778889947143006,6.9153265444784555,6.0205377945936895,6.71901315438526,52.745124500461145,-45.282549953888804,644.4355128599243,50.029202274823206,382.6704913413261,0.16068581373782465,-0.09378278131386253,1.0631367262600788,0.15972105106895818,0.64884244681648,411.8,6.0205377945936895,1007.6,6.9153265444784555,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,50.029202274823206,0.15972105106895818,644.4355128599243,1.0631367262600788,382.6704913413261,0.64884244681648
36,27,42,41,exp,534,351.9,361.5,580.3000000000001,455.6,Every,waterfall,in Venezuela,"looked gorgeous,",so I decided to go there.,1,INT-OTH,OTH,INT,I was reading a blog to get some ideas for gorgeous waterfalls to visit in Slovakia and other countries.,3601.3,looked,gorgeous,1962.6,1,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,471.75557690337104,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.1107630183193224,6.280395838960195,5.863347044327539,5.890262041598819,6.363545211196563,6.121615231573027,108.44512450046113,-16.78254995388886,-1.664487140075721,218.52920227482326,-16.155576903371013,0.2708435020117683,-0.009325684129329659,0.038072223380442693,0.5027284676718313,0.010852213253704335,361.5,5.890262041598819,580.3000000000001,6.363545211196563,363.1644871400757,5.852189818218377,361.7707977251768,5.860816743524731,-1.664487140075721,0.038072223380442693,218.52920227482326,0.5027284676718313,-16.155576903371013,0.010852213253704335
36,27,43,43,exp,344.3,350.2,329.7,373.5,406.5,Every,delicacy,looked tasty,"in Mexico,",so there was plenty of choice.,0,EXT-OTH,OTH,EXT,I was flicking through a holiday brochure to find tasty delicacies to try out in Venezuela and other countries.,5321.799999999999,looked,tasty,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,471.75557690337104,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.1107630183193224,5.841513370344478,5.8585044198517515,5.798183150077685,5.922918004572872,6.007583928987866,-81.25487549953885,-18.48254995388885,-33.46448714007573,11.729202274823194,-65.25557690337104,-0.168038966603949,-0.014168308605117197,-0.05400666814069144,0.06210126104814062,-0.10317908933145681,373.5,5.922918004572872,329.7,5.798183150077685,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,11.729202274823194,0.06210126104814062,-33.46448714007573,-0.05400666814069144,-65.25557690337104,-0.10317908933145681
36,27,44,17,exp,396.7,284.4,129.8,562.8,444.2999999999999,Every,guesthouse,in China,"looked old-fashioned,",so I booked straightaway.,0,INT-OTH,OTH,INT,I was reading a blog to get some ideas for old-fashioned guesthouses to stay at in France and other countries.,3013.9,looked,old-fashioned,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,374.9838318475253,445.3295086586739,6.009552336948427,5.872672728456869,5.852189818218377,5.881112898900003,6.07017070756878,5.983180327520285,5.6503816979290855,4.86599480426999,6.332924325240234,6.096500009941862,-28.854875499538878,-84.28254995388886,-233.3644871400757,187.81616815247463,-1.0295086586739899,-0.026372009428142107,-0.2222910305277832,-0.9861950139483868,0.45181142634023086,0.02632930237308262,129.8,4.86599480426999,562.8,6.332924325240234,363.1644871400757,5.852189818218377,374.9838318475253,5.881112898900003,-233.3644871400757,-0.9861950139483868,187.81616815247463,0.45181142634023086,-1.0295086586739899,0.02632930237308262
36,27,46,8,exp,412.9,297,774.2,506.2999999999999,699.7,Every,hotel,in Rome,"seemed luxurious,",so there was plenty of choice.,0,INT-SUB,SUB,INT,I was on a website trying to find luxurious hotels to try out in Rome and other cities.,3498.4,seemed,luxurious,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,471.75557690337104,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.1107630183193224,6.023205432892045,5.6937321388027,6.651830238143548,6.227129378975864,6.550651671751851,-12.654875499538889,-71.68254995388884,411.0355128599243,144.5292022748231,227.944423096629,0.013653095943618077,-0.17894058965416892,0.7996404199251712,0.36631263545113235,0.43988865343252836,774.2,6.651830238143548,506.2999999999999,6.227129378975864,363.1644871400757,5.852189818218377,361.7707977251768,5.860816743524731,411.0355128599243,0.7996404199251712,144.5292022748231,0.36631263545113235,227.944423096629,0.43988865343252836
36,27,48,52,exp,299.9,530.8000000000001,361.3,614.8000000000001,697.9,Every,lodge,in Bangkok,"seemed inexpensive,",so I booked straightaway.,0,INT-SUB,SUB,INT,I was on a travel app researching inexpensive lodges to stay at in Bangkok and other cities.,2503.1,seemed,inexpensive,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,445.3295086586739,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.07017070756878,5.703449085754963,6.274385302458053,5.889708638153595,6.421297011664441,6.548075826023106,-125.65487549953889,162.11745004611123,-1.8644871400757097,253.02920227482326,252.5704913413261,-0.3061032511934636,0.4017125740011842,0.037518819935217884,0.5604802681397096,0.47790511845432615,361.3,5.889708638153595,614.8000000000001,6.421297011664441,363.1644871400757,5.852189818218377,361.7707977251768,5.860816743524731,-1.8644871400757097,0.037518819935217884,253.02920227482326,0.5604802681397096,252.5704913413261,0.47790511845432615
36,27,51,7,exp,547.9000000000001,324.29999999999995,384.7,414,444.9,Every,museum,looked cool,"in Japan,",so I booked straightaway.,0,EXT-OTH,OTH,EXT,I was flicking through a holiday brochure to find cool museums to visit in Portugal and other countries.,3715.9,looked,cool,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,445.3295086586739,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.07017070756878,6.30609278854437,5.781669013313272,5.95246380975825,6.025865973825314,6.097849537811996,122.34512450046122,-44.38254995388888,21.535512859924268,52.229202274823194,-0.4295086586739103,0.2965404515959431,-0.09100371514359651,0.10027399153987293,0.16504923030058283,0.027678830243216268,414,6.025865973825314,384.7,5.95246380975825,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,52.229202274823194,0.16504923030058283,21.535512859924268,0.10027399153987293,-0.4295086586739103,0.027678830243216268
36,27,52,56,exp,448.7,310,308.40000000000003,357.09999999999997,528.1,Every,statue,in New York,"seemed famous,",so I decided to go there.,0,INT-SUB,SUB,INT,I was on a website trying to find famous statues to visit in New York and other cities.,2145.3,seemed,famous,NA,NQ,425.55487549953887,368.68254995388884,376.37752126242424,361.7707977251768,471.75557690337104,6.009552336948427,5.872672728456869,5.8724859735936485,5.860816743524731,6.1107630183193224,6.106354512981937,5.736572297479192,5.731397641689174,5.878015854600402,6.269285659712888,23.145124500461122,-58.68254995388884,-67.9775212624242,-4.67079772517684,56.34442309662899,0.09680217603351071,-0.13610043097767655,-0.14108833190447445,0.01719911107567107,0.15852264139356542,308.40000000000003,5.731397641689174,357.09999999999997,5.878015854600402,376.37752126242424,5.8724859735936485,361.7707977251768,5.860816743524731,-67.9775212624242,-0.14108833190447445,-4.67079772517684,0.01719911107567107,56.34442309662899,0.15852264139356542
36,27,53,38,exp,417.6,435.7,343.2,717.9,464,Every,pub,seemed cosy,"in Perth,",so there was plenty of choice.,1,EXT-SUB,SUB,EXT,I was on a website trying to find cosy pubs to try out in Perth and other cities.,1908.5,seemed,cosy,1487.1,1,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,471.75557690337104,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.1107630183193224,6.034524036568429,6.076953933123397,5.838313367613807,6.576330283582437,6.139884552226255,-7.9548754995388435,67.01745004611115,-19.964487140075732,356.12920227482317,-7.755576903371036,0.024971699620002674,0.2042812046665281,-0.013876450604569435,0.7155135400577057,0.02912153390693284,717.9,6.576330283582437,343.2,5.838313367613807,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,356.12920227482317,0.7155135400577057,-19.964487140075732,-0.013876450604569435,-7.755576903371036,0.02912153390693284
36,27,54,32,exp,758.4,280.6,294.20000000000005,268.8,380.5,Every,apartment,in Madrid,"seemed wonderful,",so I booked straightaway.,1,INT-SUB,SUB,INT,I was on a website trying to find wonderful apartments to stay at in Madrid and other cities.,3589.4,seemed,wonderful,1818.4,1,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,445.3295086586739,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.07017070756878,6.631210950940812,5.6369301676683605,5.6842598081673374,5.5939676086489944,5.941486177301741,332.8451245004611,-88.08254995388882,-68.96448714007568,-92.9707977251768,-64.82950865867389,0.621658613992385,-0.2357425607885082,-0.16793001005103925,-0.2668491348757369,-0.12868453026703897,294.20000000000005,5.6842598081673374,268.8,5.5939676086489944,363.1644871400757,5.852189818218377,361.7707977251768,5.860816743524731,-68.96448714007568,-0.16793001005103925,-92.9707977251768,-0.2668491348757369,-64.82950865867389,-0.12868453026703897
36,27,56,36,exp,408.2,411.3,372.2,563,477.1,Every,place,in Los Angeles,"seemed awesome,",so I decided to go there.,0,INT-SUB,SUB,INT,I was checking out a guidebook to find suggestions for awesome places to visit in Los Angeles and other cities.,4871.7,seemed,awesome,NA,NQ,425.55487549953887,368.68254995388884,376.37752126242424,361.7707977251768,471.75557690337104,6.009552336948427,5.872672728456869,5.8724859735936485,5.860816743524731,6.1107630183193224,6.011757250375744,6.019322875236378,5.91943134420815,6.333279628139691,6.167726112522061,-17.354875499538878,42.61745004611117,-4.17752126242425,201.2292022748232,5.3444230966289865,0.0022049134273176563,0.1466501467795096,0.04694537061450177,0.4724628846149592,0.056963094202738596,372.2,5.91943134420815,563,6.333279628139691,376.37752126242424,5.8724859735936485,361.7707977251768,5.860816743524731,-4.17752126242425,0.04694537061450177,201.2292022748232,0.4724628846149592,5.3444230966289865,0.056963094202738596
