Participant,Age,TrialN,StimID,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,ExceptiveType,Context,ContextRT,LOOK_SEEM,Condition,ExceptivePosition,EXCEPTIVE,CompRT,has_comp,C1.LEN.PRED,C2.LEN.PRED,C3.LEN.PRED,C4.LEN.PRED,SPILL.LEN.PRED,C1.POS.PRED,C2.POS.PRED,C3.POS.PRED,C4.POS.PRED,SPILL.POS.PRED,C3.VP.PRED,C4.VP.PRED,InfoCount,C1.RT.LOG,C2.RT.LOG,C3.RT.LOG,C4.RT.LOG,SPILL.RT.LOG,EXC.RT,EXC.LOG,VP.RT,VP.LOG,EXC.LEN,EXC.POS,VP.PRED,VP.RESID
53,30,24,8,224,369,247.2,260.29999999999995,255.2,Every,hotel,except those in the vlog,"seemed luxurious,",so I didn't know what to do.,1,MAX,I was watching a vlog for inspiration for luxurious hotels to try out in Rome and other cities.,2273.6,seemed,PRE-MAX,PRE,except those in the vlog,870.8000000000001,1,345.0994419375793,345.0994419375793,400.74296567873387,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,364.69986954954925,393.75490360360374,4,5.4116460518550396,5.910796644040527,5.510197725583535,5.561834812000519,5.542047551470635,247.2,5.510197725583535,260.29999999999995,5.561834812000519,400.74296567873387,327.3449999999999,393.75490360360374,-133.45490360360378
53,30,26,14,476.2,304.59999999999997,400.4,279.2,397.5,Every,tour,except those in Budapest,"seemed relaxing,",so I needed to do more research.,1,SUB,I was on a travel app researching relaxing tours to enjoy in Budapest and other cities.,4095.8,seemed,PRE-SUB,PRE,except those in Budapest,956.6,1,345.0994419375793,345.0994419375793,386.83208474344525,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,354.41871279279263,393.75490360360374,2,6.165837934052762,5.718999440461062,5.992464047441065,5.631928370888217,5.985194934094387,400.4,5.992464047441065,279.2,5.631928370888217,386.83208474344525,327.3449999999999,393.75490360360374,-114.55490360360375
53,30,27,39,508.2,320.7,402.8,312.09999999999997,330.6,Every,lake,looked pristine,"except those in Australia,",so I didn't know what to do.,1,SUB,I was on a travel app researching pristine lakes to enjoy in Australia and other countries.,1916,looked,PST-SUB,PST,except those in Australia,705,1,345.0994419375793,345.0994419375793,359.01032287286796,386.83208474344525,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,414.3172171171169,3,6.230875070886063,5.770506106699109,5.998440160844408,5.743323649276734,5.8009091853869235,312.09999999999997,5.743323649276734,402.8,5.998440160844408,386.83208474344525,394.6116666666666,333.85639927927946,68.94360072072055
53,30,30,5,397,421.6,311.7,296.70000000000005,309.7,Every,market,looked exciting,"except those in the blog,",so I had some deciding to do.,1,MAX,I was reading a blog to get some ideas for exciting markets to explore in Scotland and other countries.,2844.1,looked,PST-MAX,PST,except those in the blog,1002.9,1,345.0994419375793,345.0994419375793,359.01032287286796,400.74296567873387,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,424.5983738738735,3,5.983936280687191,6.044056997227153,5.7420411867732915,5.692721527296777,5.735604086979157,296.70000000000005,5.692721527296777,311.7,5.7420411867732915,400.74296567873387,394.6116666666666,333.85639927927946,-22.15639927927947
53,30,31,46,537.5,389.6,306.3,361.4,268.2,Every,theatre,except those in Berlin,"seemed historic,",so I had some deciding to do.,1,SUB,I was flicking through a holiday brochure to find historic theatres to visit in Berlin and other cities.,2227.5,seemed,PRE-SUB,PRE,except those in Berlin,2179.7,1,345.0994419375793,345.0994419375793,386.83208474344525,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,354.41871279279263,393.75490360360374,4,6.2869287600018176,5.96512057176838,5.724565013838729,5.889985378158128,5.591732970847578,306.3,5.724565013838729,361.4,5.889985378158128,386.83208474344525,327.3449999999999,393.75490360360374,-32.35490360360376
53,30,34,6,311.8,218.8,360.5,248.9,356.5,Every,monument,except those in Edinburgh,"seemed interesting,",so I didn't know what to do.,1,SUB,I was flicking through a holiday brochure to find interesting monuments to visit in Edinburgh and other cities.,2116.7,seemed,PRE-SUB,PRE,except those in Edinburgh,778.1,1,345.0994419375793,345.0994419375793,386.83208474344525,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,354.41871279279263,393.75490360360374,5,5.742361956623676,5.388158070547826,5.887491956725004,5.517051209373546,5.8763342398543505,360.5,5.887491956725004,248.9,5.517051209373546,386.83208474344525,327.3449999999999,393.75490360360374,-144.85490360360373
53,30,37,12,307.40000000000003,256.29999999999995,285.4,255.6,256.29999999999995,Every,B&B,except those on the website,"seemed cheap,",so I needed to do more research.,1,MAX,I was on a website trying to find cheap B&Bs to stay at in Cardiff and other cities.,2500.6,seemed,PRE-MAX,PRE,except those on the website,830.3000000000001,1,345.0994419375793,345.0994419375793,400.74296567873387,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,364.69986954954925,393.75490360360374,4,5.728149831104496,5.546348633370025,5.653891705042736,5.5436137225033795,5.546348633370025,285.4,5.653891705042736,255.6,5.5436137225033795,400.74296567873387,327.3449999999999,393.75490360360374,-138.15490360360374
53,30,39,44,272.1,183.9,194.5,187.2,189.8,Every,sight,except those on the app,"seemed picture-perfect,",so I didn't know what to do.,1,MAX,I was on a travel app researching picture-perfect sights to enjoy in Cairo and other cities.,1902.1,seemed,PRE-MAX,PRE,except those on the app,690,1,345.0994419375793,345.0994419375793,400.74296567873387,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,364.69986954954925,393.75490360360374,4,5.6061696457892,5.214392131610276,5.270432163058501,5.232177564043492,5.245970886175828,194.5,5.270432163058501,187.2,5.232177564043492,400.74296567873387,327.3449999999999,393.75490360360374,-206.55490360360375
53,30,40,57,318.7,244.3,218.2,234.8,303.70000000000005,Every,farm,looked eco-friendly,"except those on the website,",so I didn't know what to do.,1,MAX,I was on a website trying to find eco-friendly farms to stay at in Greece and other countries.,1743.5,looked,PST-MAX,PST,except those on the website,1079.1,1,345.0994419375793,345.0994419375793,359.01032287286796,400.74296567873387,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,424.5983738738735,5,5.764250221423291,5.498396978263695,5.38541207339897,5.458734087953942,5.716040372051703,234.8,5.458734087953942,218.2,5.38541207339897,400.74296567873387,394.6116666666666,333.85639927927946,-115.65639927927947
53,30,41,51,265.6,264.29999999999995,192.8,152.29999999999998,352.6,Every,brewery,looked exclusive,"except those in Canada,",so I had some deciding to do.,1,SUB,I was flicking through a holiday brochure to find exclusive breweries to visit in Canada and other countries.,3075.7,looked,PST-SUB,PST,except those in Canada,977.3,1,345.0994419375793,345.0994419375793,359.01032287286796,386.83208474344525,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,414.3172171171169,6,5.5819914176022785,5.577084821610243,5.261653382176445,5.025852259901116,5.86533426996377,152.29999999999998,5.025852259901116,192.8,5.261653382176445,386.83208474344525,394.6116666666666,333.85639927927946,-141.05639927927945
53,30,43,59,336.4,214.8,212.3,201.4,319.40000000000003,Every,trek,looked challenging,"except those in Indonesia,",so I had some deciding to do.,1,SUB,I was on a travel app researching challenging treks to enjoy in Indonesia and other countries.,2772.6000000000004,looked,PST-SUB,PST,except those in Indonesia,1016.3,1,345.0994419375793,345.0994419375793,359.01032287286796,386.83208474344525,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,414.3172171171169,5,5.818300928098793,5.36970736263471,5.35800036870921,5.305292980284462,5.766444235780912,201.4,5.305292980284462,212.3,5.35800036870921,386.83208474344525,394.6116666666666,333.85639927927946,-121.55639927927945
53,30,44,38,187.7,153.2,159.89999999999998,188,333,Every,pub,except those in Perth,"seemed cosy,",so I had some deciding to do.,1,SUB,I was watching a vlog for inspiration for cosy pubs to try out in Perth and other cities.,2768.6000000000004,seemed,PRE-SUB,PRE,except those in Perth,638.3,1,345.0994419375793,345.0994419375793,386.83208474344525,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,354.41871279279263,393.75490360360374,5,5.234844943592463,5.0317442573064906,5.074548619839908,5.236441962829949,5.808142489980444,159.89999999999998,5.074548619839908,188,5.236441962829949,386.83208474344525,327.3449999999999,393.75490360360374,-205.75490360360374
53,30,45,19,360.09999999999997,287.6,235.8,227.5,236.4,Every,hike,looked scenic,"except those in China,",so I needed to do more research.,1,SUB,I was on a travel app researching scenic hikes to enjoy in China and other countries.,3921.3,looked,PST-SUB,PST,except those in China,1377,1,345.0994419375793,345.0994419375793,359.01032287286796,386.83208474344525,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,414.3172171171169,6,5.88638177065483,5.661570625846892,5.462983988103271,5.427150238391005,5.465525285531943,227.5,5.427150238391005,235.8,5.462983988103271,386.83208474344525,394.6116666666666,333.85639927927946,-98.05639927927945
53,30,47,36,328.29999999999995,268.1,193.2,211.1,218.2,Every,place,except those in the brochure,"seemed awesome,",so I had some deciding to do.,1,MAX,I was flicking through a holiday brochure to find awesome places to visit in Los Angeles and other cities.,4597.9000000000005,seemed,PRE-MAX,PRE,except those in the brochure,1815.9,1,345.0994419375793,345.0994419375793,400.74296567873387,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,364.69986954954925,393.75490360360374,7,5.793927824507547,5.591360045241914,5.263725921778417,5.352331954854275,5.38541207339897,193.2,5.263725921778417,211.1,5.352331954854275,400.74296567873387,327.3449999999999,393.75490360360374,-182.65490360360374
53,30,51,29,362.7000000000001,304.3,573.1,351.7,485.1,Every,shop,looked trendy,"except those on the app,",so I didn't know what to do.,1,MAX,I was on a travel app researching trendy shops to enjoy in Hungary and other countries.,1761.1,looked,PST-MAX,PST,except those on the app,1042.7,1,345.0994419375793,345.0994419375793,359.01032287286796,400.74296567873387,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,424.5983738738735,7,5.893576046288857,5.718014056902925,6.351060221557692,5.862778539479937,6.184355055251171,351.7,5.862778539479937,573.1,6.351060221557692,400.74296567873387,394.6116666666666,333.85639927927946,239.24360072072056
53,30,54,34,376.8,274,559.6999999999999,368.3,306.4,Every,excursion,except those in Bucharest,"seemed action-packed,",so I didn't know what to do.,1,SUB,I was on a travel app researching action-packed excursions to enjoy in Bucharest and other cities.,3227.7,seemed,PRE-SUB,PRE,except those in Bucharest,662.5,1,345.0994419375793,345.0994419375793,386.83208474344525,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,354.41871279279263,393.75490360360374,8,5.931714542702208,5.6131281063880705,6.327400925897313,5.90889782345102,5.724891437866436,559.6999999999999,6.327400925897313,368.3,5.90889782345102,386.83208474344525,327.3449999999999,393.75490360360374,-25.454903603603725
53,30,56,25,357.59999999999997,321.29999999999995,234.9,228.9,212.3,Every,river,looked soothing,"except those in the blog,",so I had some deciding to do.,1,MAX,I was reading a blog to get some ideas for soothing rivers to explore in Norway and other countries.,5985.5,looked,PST-MAX,PST,except those in the blog,695.6,1,345.0994419375793,345.0994419375793,359.01032287286796,400.74296567873387,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,424.5983738738735,4,5.879415043299359,5.772375266121813,5.459159891664867,5.433285226958521,5.35800036870921,228.9,5.433285226958521,234.9,5.459159891664867,400.74296567873387,394.6116666666666,333.85639927927946,-98.95639927927945
53,30,57,13,319.6,187.9,186.9,168.5,292.8,Every,campsite,looked picturesque,"except those in the vlog,",so I didn't know what to do.,1,MAX,I was watching a vlog for inspiration for picturesque campsites to try out in Germany and other countries.,6163.5,looked,PST-MAX,PST,except those in the vlog,1186.1,1,345.0994419375793,345.0994419375793,359.01032287286796,400.74296567873387,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,424.5983738738735,6,5.7670702138921195,5.23590990641942,5.230573714461517,5.126935749792416,5.679489782087156,168.5,5.126935749792416,186.9,5.230573714461517,400.74296567873387,394.6116666666666,333.85639927927946,-146.95639927927945
53,30,58,4,563,310.2,257.40000000000003,286.1,276.7,Every,park,except those on the app,"seemed nice,",so I needed to do more research.,1,MAX,I was on a travel app researching nice parks to enjoy in Newcastle and other cities.,2126.1,seemed,PRE-MAX,PRE,except those on the app,870.4,1,345.0994419375793,345.0994419375793,400.74296567873387,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,364.69986954954925,393.75490360360374,9,6.333279628139691,5.737217250742439,5.5506312951620265,5.656341400056065,5.62293388679288,257.40000000000003,5.5506312951620265,286.1,5.656341400056065,400.74296567873387,327.3449999999999,393.75490360360374,-107.65490360360371
53,30,59,52,471.3,207.8,202.6,250.5,287.1,Every,lodge,except those on the website,"seemed inexpensive,",so I didn't know what to do.,1,MAX,I was on a website trying to find inexpensive lodges to stay at in Bangkok and other cities.,6134.5999999999995,seemed,PRE-MAX,PRE,except those on the website,1201.4,1,345.0994419375793,345.0994419375793,400.74296567873387,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,364.69986954954925,393.75490360360374,6,6.155494833929685,5.336576078665127,5.311233591814583,5.523458920524919,5.6598305871270185,202.6,5.311233591814583,250.5,5.523458920524919,400.74296567873387,327.3449999999999,393.75490360360374,-143.25490360360374
53,30,63,43,330.1,336.4,261.79999999999995,294.09999999999997,351.3,Every,delicacy,looked tasty,"except those in Venezuela,",so I had some deciding to do.,1,SUB,I was watching a vlog for inspiration for tasty delicacies to try out in Venezuela and other countries.,2512.7999999999997,looked,PST-SUB,PST,except those in Venezuela,843.9,1,345.0994419375793,345.0994419375793,359.01032287286796,386.83208474344525,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,414.3172171171169,7,5.799395638859147,5.818300928098793,5.5675808534758,5.68391984555995,5.861640559271781,294.09999999999997,5.68391984555995,261.79999999999995,5.5675808534758,386.83208474344525,394.6116666666666,333.85639927927946,-72.0563992792795
53,30,64,2,316.40000000000003,193,176.9,153.70000000000002,183.8,Every,hostel,except those in London,"seemed quirky,",so I had some deciding to do.,1,SUB,I was on a website trying to find quirky hostels to stay at in London and other cities.,3161.5,seemed,PRE-SUB,PRE,except those in London,920.1,1,345.0994419375793,345.0994419375793,386.83208474344525,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,354.41871279279263,393.75490360360374,7,5.757007235893499,5.262690188904886,5.17558460116574,5.03500265054455,5.213848209921586,176.9,5.17558460116574,153.70000000000002,5.03500265054455,386.83208474344525,327.3449999999999,393.75490360360374,-240.05490360360372
53,30,69,24,302.4,211,309.7,298.20000000000005,239.3,Every,getaway,except those on the app,"seemed romantic,",so I didn't know what to do.,1,MAX,I was on a travel app researching romantic getaways to enjoy in Amsterdam and other cities.,3898.9,seemed,PRE-MAX,PRE,except those on the app,785.4,1,345.0994419375793,345.0994419375793,400.74296567873387,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,364.69986954954925,393.75490360360374,10,5.711750644305378,5.351858133476067,5.735604086979157,5.697764402330638,5.477717994914328,309.7,5.735604086979157,298.20000000000005,5.697764402330638,400.74296567873387,327.3449999999999,393.75490360360374,-95.55490360360369
53,30,72,40,479.4,286.5,198.7,243.3,217.5,Every,garden,except those in the blog,"seemed colourful,",so I needed to do more research.,1,MAX,I was reading a blog to get some ideas for colourful gardens to explore in Zagreb and other cities.,8124.9,seemed,PRE-MAX,PRE,except those in the blog,671.9000000000001,1,345.0994419375793,345.0994419375793,400.74296567873387,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,364.69986954954925,393.75490360360374,5,6.172535322000284,5.6577385361547945,5.291796149557771,5.494295249789477,5.382198850528739,198.7,5.291796149557771,243.3,5.494295249789477,400.74296567873387,327.3449999999999,393.75490360360374,-150.45490360360373
53,30,73,22,529,239.6,304.8,611.3,442.5,Every,cottage,except those in Durham,"seemed charming,",so I needed to do more research.,1,SUB,I was on a website trying to find charming cottages to stay at in Durham and other cities.,7068.3,seemed,PRE-SUB,PRE,except those in Durham,1291.8,1,345.0994419375793,345.0994419375793,386.83208474344525,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,354.41871279279263,393.75490360360374,8,6.270988431858299,5.478970866241294,5.7196558238124915,6.415587837034679,6.092440464447984,304.8,5.7196558238124915,611.3,6.415587837034679,386.83208474344525,327.3449999999999,393.75490360360374,217.54509639639622
53,30,76,60,278.2,208.7,245.6,403,309.90000000000003,Every,neighbourhood,except those in the blog,"seemed bustling,",so I didn't know what to do.,1,MAX,I was reading a blog to get some ideas for bustling neighbourhoods to explore in Tokyo and other cities.,2992.5,seemed,PRE-MAX,PRE,except those in the blog,769.4,1,345.0994419375793,345.0994419375793,400.74296567873387,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,364.69986954954925,393.75490360360374,6,5.6283402794893425,5.340897814083155,5.503704196272987,5.998936561946683,5.736249664793703,245.6,5.503704196272987,403,5.998936561946683,400.74296567873387,327.3449999999999,393.75490360360374,9.245096396396264
53,30,77,20,362.4,404.1,323.90000000000003,329.40000000000003,301.4,Every,church,except those in the blog,"seemed ornate,",so I had some deciding to do.,1,MAX,I was reading a blog to get some ideas for ornate churches to explore in Belfast and other cities.,2662.1,seemed,PRE-MAX,PRE,except those in the blog,664.2,1,345.0994419375793,345.0994419375793,400.74296567873387,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,364.69986954954925,393.75490360360374,7,5.892748574168825,6.001662372084428,5.7804348261772835,5.79727281774354,5.708438286192395,323.90000000000003,5.7804348261772835,329.40000000000003,5.79727281774354,400.74296567873387,327.3449999999999,393.75490360360374,-64.3549036036037
53,30,78,21,325.79999999999995,208.2,214.9,222.3,316.8,Every,building,looked unique,"except those in the brochure,",so I didn't know what to do.,1,MAX,I was flicking through a holiday brochure to find unique buildings to visit in Switzerland and other countries.,3720,looked,PST-MAX,PST,except those in the brochure,708.6,1,345.0994419375793,345.0994419375793,359.01032287286796,400.74296567873387,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,424.5983738738735,8,5.786283696167945,5.338499156180869,5.370172803648464,5.404027820970151,5.758270659940271,222.3,5.404027820970151,214.9,5.370172803648464,400.74296567873387,394.6116666666666,333.85639927927946,-118.95639927927945
53,30,83,56,380.5,302.3,326.90000000000003,337.6,376,Every,statue,except those in the brochure,"seemed famous,",so I had some deciding to do.,1,MAX,I was flicking through a holiday brochure to find famous statues to visit in New York and other cities.,4828.700000000001,seemed,PRE-MAX,PRE,except those in the brochure,779.9000000000001,1,345.0994419375793,345.0994419375793,400.74296567873387,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,364.69986954954925,393.75490360360374,9,5.941486177301741,5.711419901785413,5.789654313730165,5.821861762721802,5.929589143389895,326.90000000000003,5.789654313730165,337.6,5.821861762721802,400.74296567873387,327.3449999999999,393.75490360360374,-56.154903603603714
53,30,86,3,345.1,255.80000000000004,229.4,288.8,280.7,Every,restaurant,looked fancy,"except those in Italy,",so I didn't know what to do.,1,SUB,I was watching a vlog for inspiration for fancy restaurants to try out in Italy and other countries.,12426.2,looked,PST-SUB,PST,except those in Italy,869.5,1,345.0994419375793,345.0994419375793,359.01032287286796,386.83208474344525,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,414.3172171171169,8,5.843834230103957,5.5443958891447425,5.435467204695271,5.665734407018671,5.637286483367837,288.8,5.665734407018671,229.4,5.435467204695271,386.83208474344525,394.6116666666666,333.85639927927946,-104.45639927927945
53,30,87,42,399.3,179.60000000000002,179.10000000000002,178.7,237.2,Every,barge,except those in Krakow,"seemed spacious,",so I didn't know what to do.,1,SUB,I was on a website trying to find spacious barges to stay at in Krakow and other cities.,2511.4,seemed,PRE-SUB,PRE,except those in Krakow,576.8,1,345.0994419375793,345.0994419375793,386.83208474344525,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,354.41871279279263,393.75490360360374,9,5.989713014069176,5.190732155868099,5.187944309066666,5.185708422165383,5.468903667123571,179.10000000000002,5.187944309066666,178.7,5.185708422165383,386.83208474344525,327.3449999999999,393.75490360360374,-215.05490360360375
53,30,90,45,803.1,375.2,385.4,269.5,340.3,Every,lighthouse,looked magnificent,"except those in the blog,",so I needed to do more research.,1,MAX,I was reading a blog to get some ideas for magnificent lighthouses to explore in Mexico and other countries.,5472.7,looked,PST-MAX,PST,except those in the blog,705.4,1,345.0994419375793,345.0994419375793,359.01032287286796,400.74296567873387,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,424.5983738738735,8,6.688479239194416,5.9274592171320695,5.954281755980266,5.596568390349052,5.82982758150686,269.5,5.596568390349052,385.4,5.954281755980266,400.74296567873387,394.6116666666666,333.85639927927946,51.54360072072052
53,30,91,9,394.4,270.2,351.8,329.1,366.2000000000001,Every,view,looked breathtaking,"except those on the app,",so I needed to do more research.,1,MAX,I was on a travel app researching breathtaking views to enjoy in Japan and other countries.,4627.1,looked,PST-MAX,PST,except those on the app,854.6,1,345.0994419375793,345.0994419375793,359.01032287286796,400.74296567873387,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,424.5983738738735,11,5.97736562272848,5.5991624255260986,5.8630628323034575,5.796361655949294,5.903179632240411,329.1,5.796361655949294,351.8,5.8630628323034575,400.74296567873387,394.6116666666666,333.85639927927946,17.943600720720553
53,30,92,11,301.3,260,279.4,254.2,301.20000000000005,Every,village,looked quaint,"except those in Slovenia,",so I didn't know what to do.,1,SUB,I was flicking through a holiday brochure to find quaint vilages to visit in Slovenia and other countries.,3193.2999999999997,looked,PST-SUB,PST,except those in Slovenia,840.1999999999999,1,345.0994419375793,345.0994419375793,359.01032287286796,386.83208474344525,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,414.3172171171169,10,5.708106446136256,5.560681631015528,5.632644446822861,5.538121358755354,5.707774495925738,254.2,5.538121358755354,279.4,5.632644446822861,386.83208474344525,394.6116666666666,333.85639927927946,-54.45639927927948
53,30,93,16,394,219,207.2,219.9,283.3,Every,gallery,except those in the brochure,"seemed high-end,",so I didn't know what to do.,1,MAX,I was flicking through a holiday brochure to find high-end galleries to visit in Venice and other cities.,8674.6,seemed,PRE-MAX,PRE,except those in the brochure,1135,1,345.0994419375793,345.0994419375793,400.74296567873387,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,364.69986954954925,393.75490360360374,11,5.976350909297934,5.389071729816501,5.333684510385328,5.393172897560715,5.646506406836471,207.2,5.333684510385328,219.9,5.393172897560715,400.74296567873387,327.3449999999999,393.75490360360374,-173.85490360360373
53,30,94,10,259.5,204.2,178.2,187.4,197.7,Every,canal,except those in Gloucester,"seemed lovely,",so I had some deciding to do.,1,SUB,I was reading a blog to get some ideas for lovely canals to explore in Gloucester and other cities.,4663.4000000000005,seemed,PRE-SUB,PRE,except those in Gloucester,994,1,345.0994419375793,345.0994419375793,386.83208474344525,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,354.41871279279263,393.75490360360374,9,5.558756702605943,5.319099905730565,5.182906515036709,5.2332453698043215,5.286750730176571,178.2,5.182906515036709,187.4,5.2332453698043215,386.83208474344525,327.3449999999999,393.75490360360374,-206.35490360360373
53,30,99,33,394.8,277.5,280.7,489.6,526,Every,zoo,looked responsible,"except those in the vlog,",so I had some deciding to do.,1,MAX,I was watching a vlog for inspiration for responsible zoos to try out in Thailand and other countries.,4193.2,looked,PST-MAX,PST,except those in the vlog,1027.1,1,345.0994419375793,345.0994419375793,359.01032287286796,400.74296567873387,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,424.5983738738735,9,5.978379307559327,5.625820933186489,5.637286483367837,6.193588731198116,6.26530121273771,489.6,6.193588731198116,280.7,5.637286483367837,400.74296567873387,394.6116666666666,333.85639927927946,-53.15639927927947
53,30,100,47,344.3,320.29999999999995,268.2,317.90000000000003,745.6,Every,chalet,looked pleasant,"except those in Denmark,",so I didn't know what to do.,1,SUB,I was on a website trying to find pleasant chalets to stay at in Denmark and other countries.,4842.3,looked,PST-SUB,PST,except those in Denmark,1009.1,1,345.0994419375793,345.0994419375793,359.01032287286796,386.83208474344525,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,414.3172171171169,10,5.841513370344478,5.769258056615112,5.591732970847578,5.761736867916757,6.614189263371381,317.90000000000003,5.761736867916757,268.2,5.591732970847578,386.83208474344525,394.6116666666666,333.85639927927946,-65.65639927927947
53,30,104,58,564.3000000000001,745.4,776.5,706.2,1948.3,Every,bistro,except those in Leeds,"seemed popular,",so I needed to do more research.,0,SUB,I was watching a vlog for inspiration for popular bistros to try out in Leeds and other cities.,4821.4,seemed,PRE-SUB,PRE,except those in Leeds,2355.3,1,345.0994419375793,345.0994419375793,386.83208474344525,359.01032287286796,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,354.41871279279263,393.75490360360374,10,6.335586024975094,6.613920987045158,6.6547966425887415,6.559898483494286,7.574712476451841,776.5,6.6547966425887415,706.2,6.559898483494286,386.83208474344525,327.3449999999999,393.75490360360374,312.4450963963963
53,30,107,31,383.5,347.8,335.1,784.6999999999999,792.9000000000001,Every,bridge,looked amazing,"except those in Argentina,",so I didn't know what to do.,1,SUB,I was flicking through a holiday brochure to find amazing bridges to visit in Argentina and other countries.,6826.3,looked,PST-SUB,PST,except those in Argentina,1636.9,1,345.0994419375793,345.0994419375793,359.01032287286796,386.83208474344525,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,414.3172171171169,12,5.949339620807311,5.851627601920183,5.814428994743265,6.6653014791334275,6.675697110278353,784.6999999999999,6.6653014791334275,335.1,5.814428994743265,386.83208474344525,394.6116666666666,333.85639927927946,1.2436007207205648
53,30,109,55,383,252.9,340.7,393.8,1577.4,Every,forest,looked sprawling,"except those in Austria,",so I needed to do more research.,1,SUB,I was reading a blog to get some ideas for sprawling forests to explore in Austria and other countries.,15159.6,looked,PST-SUB,PST,except those in Austria,1501.7,1,345.0994419375793,345.0994419375793,359.01032287286796,386.83208474344525,428.56472754931116,402.2366666666666,333.6633333333333,327.3449999999999,394.6116666666666,401.185,333.85639927927946,414.3172171171169,10,5.948034989180646,5.5329941536759195,5.831002324666921,5.975843166205025,7.36353320096389,393.8,5.975843166205025,340.7,5.831002324666921,386.83208474344525,394.6116666666666,333.85639927927946,6.843600720720531
